mean,sd,lcl,median,ucl,Rhat,n.eff,parameter,species,BayesP,GoFSlope
8.00266666666667,2.08059363529326,5,8,12.65,1.09,136,"N[66, 2]",PETH,0,0.834045378829096
9.336,1.95652206980286,6,9,13,1.16,113,"N[67, 2]",PETH,0,0.834045378829096
8.85866666666667,1.98625580457607,6,9,13,1.11,239,"N[68, 2]",PETH,0,0.834045378829096
9.90133333333333,2.26065470932538,6,10,15,1.2,118,"N[69, 2]",PETH,0,0.834045378829096
10.552,2.00449761665789,7,10,15,1.25,175,"N[70, 2]",PETH,0,0.834045378829096
9.17066666666667,1.90627820980851,6,9,13,1.21,195,"N[71, 2]",PETH,0,0.834045378829096
7.76266666666667,2.04878817275654,4,8,12,1.17,271,"N[72, 2]",PETH,0,0.834045378829096
7.968,2.01439737674666,5,8,12,1.28,143,"N[73, 2]",PETH,0,0.834045378829096
9.80533333333333,2.47165175309787,6,9,15,1.29,129,"N[74, 2]",PETH,0,0.834045378829096
13.2053333333333,2.54015312463899,9,13,19,1.19,110,"N[75, 2]",PETH,0,0.834045378829096
11.1786666666667,2.35773237683676,7.35,11,16,1.2,169,"N[76, 2]",PETH,0,0.834045378829096
17.9893333333333,2.39426528163844,14,18,23,1.3,143,"N[77, 2]",PETH,0,0.834045378829096
13.8506666666667,2.31227677537055,10,14,19,1.15,101,"N[78, 2]",PETH,0,0.834045378829096
16.4026666666667,2.43646393493498,13,16,22,1.28,69,"N[79, 2]",PETH,0,0.834045378829096
11.6986666666667,2.10991378624418,8,11,16,1.22,111,"N[80, 2]",PETH,0,0.834045378829096
11.2693333333333,1.87282660726808,8,11,15,1.33,125,"N[81, 2]",PETH,0,0.834045378829096
11.9466666666667,1.78446454867845,9,12,16,1.39,172,"N[82, 2]",PETH,0,0.834045378829096
10.664,2.35468812154235,7,10,16,1.3,98,"N[83, 2]",PETH,0,0.834045378829096
10.7946666666667,2.22359090352494,7,11,15.65,1.37,150,"N[84, 2]",PETH,0,0.834045378829096
11.9866666666667,2.3858615039152,8,12,17,1.21,124,"N[85, 2]",PETH,0,0.834045378829096
12.6506666666667,2.42272956359648,9,12,18,1.21,161,"N[86, 2]",PETH,0,0.834045378829096
10.5973333333333,3.35995501200677,4,10,17.65,1.02,375,"N[87, 2]",PETH,0,0.834045378829096
12.016,3.87846929395749,5,12,20,1.12,263,"N[88, 2]",PETH,0,0.834045378829096
7.86666666666667,1.35170058598541,6,8,11,1.11,253,"N[1, 3]",PETH,0,0.834045378829096
10.24,1.88180138978274,7,10,14,1.02,304,"N[2, 3]",PETH,0,0.834045378829096
